0.0018,0.0016,1.7259
0.0014,0.0013,1.7288
0.0013,0.0014,1.7317
0.0014,0.0013,1.7347
0.0013,0.0013,1.7375
0.0016,0.0013,1.7406
0.0013,0.0013,1.7434
0.0013,0.0013,1.7461
0.0017,0.0013,1.7493
0.0013,0.0013,1.7521
0.0028,0.0040,1.7590
0.0040,0.0044,1.7676
0.0030,0.0026,1.7734
0.0023,0.0029,1.7787
0.0031,0.0020,1.7841
0.0036,0.0181,1.8059
0.0038,0.0025,1.8126
0.0031,0.0031,1.8190
0.0047,0.0030,1.8272
0.0041,0.0033,1.8347
0.0028,0.0027,1.8404
0.0031,0.0026,1.8463
0.0029,0.0032,1.8527
0.0041,0.0057,1.8629
0.0036,0.0030,1.8697
0.0048,0.0216,1.8963
0.0037,0.0028,1.9031
0.0027,0.0034,1.9094
0.0031,0.0049,1.9176
0.0036,0.0030,1.9245
0.0031,0.0035,1.9313
0.0031,0.0029,1.9375
0.0030,0.0028,1.9436
0.0038,0.0035,1.9511
0.0025,0.0017,1.9555
0.0018,0.0016,1.9592
0.0032,0.0032,1.9658
0.0020,0.0015,1.9696
0.0054,0.0232,2.0009
0.0033,0.0031,2.0077
0.0030,0.0046,2.0154
0.0031,0.0032,2.0219
0.0032,0.0028,2.0282
0.0038,0.0030,2.0352
0.0032,0.0028,2.0413
0.0030,0.0043,2.0489
0.0018,0.0026,2.0536
0.0016,0.0016,2.0569
0.0015,0.0020,2.0606
0.0040,0.0030,2.0678
0.0030,0.0199,2.0910
0.0047,0.0031,2.0990
0.0026,0.0028,2.1046
0.0025,0.0026,2.1100
0.0041,0.0025,2.1169
0.0024,0.0021,2.1216
0.0014,0.0013,2.1244
0.0013,0.0013,2.1272
0.0013,0.0013,2.1299
0.0014,0.0013,2.1327
0.0014,0.0013,2.1356
0.0013,0.0013,2.1383
0.0013,0.0012,2.1410
0.0013,0.0012,2.1436
0.0013,0.0013,2.1463
0.0015,0.0013,2.1493
0.0013,0.0013,2.1520
0.0013,0.0013,2.1547
0.0013,0.0014,2.1575
0.0014,0.0013,2.1603
0.0013,0.0013,2.1630
0.0014,0.0013,2.1659
0.0013,0.0021,2.1694
0.0025,0.0014,2.1735
0.0013,0.0013,2.1763
0.0013,0.0013,2.1790
0.0019,0.0015,2.1826
0.0017,0.0056,2.1901
0.0027,0.0026,2.1956
0.0032,0.0025,2.2015
0.0027,0.0030,2.2073
0.0027,0.0019,2.2121
0.0015,0.0014,2.2152
0.0017,0.0015,2.2187
0.0015,0.0014,2.2218
0.0014,0.0013,2.2247
0.0015,0.0013,2.2276
0.0015,0.0016,2.2309
0.0014,0.0014,2.2339
0.0014,0.0015,2.2370
0.0014,0.0013,2.2400
0.0014,0.0014,2.2430
0.0015,0.0014,2.2461
0.0015,0.0014,2.2491
0.0015,0.0015,2.2524
0.0016,0.0014,2.2557
0.0014,0.0014,2.2587
0.0015,0.0016,2.2621
0.0015,0.0014,2.2652
0.0014,0.0026,2.2694
0.0017,0.0014,2.2728
0.0015,0.0014,2.2759
0.0331,0.0100,2.3193
0.0049,0.0027,2.3271
0.0025,0.0024,2.3322
0.0029,0.0025,2.3378
0.0026,0.0023,2.3428
0.0024,0.0027,2.3481
0.0018,0.0023,2.3526
0.0014,0.0013,2.3556
0.0014,0.0025,2.3596
0.0026,0.0038,2.3661
0.0033,0.0158,2.3854
0.0028,0.0190,2.4075
0.0030,0.0032,2.4140
0.0026,0.0037,2.4205
0.0047,0.0036,2.4291
0.0041,0.0028,2.4362
0.0029,0.0026,2.4419
0.0032,0.0033,2.4486
0.0068,0.0026,2.4581
0.0179,0.0028,2.4791
0.0043,0.0024,2.4862
0.0026,0.0093,2.4983
0.0028,0.0026,2.5040
0.0028,0.0029,2.5100
0.0047,0.0030,2.5179
0.0029,0.0024,2.5235
0.0025,0.0033,2.5296
0.0036,0.0027,2.5360
0.0028,0.0026,2.5416
0.0031,0.0030,2.5483
0.0030,0.0027,2.5543
0.0028,0.0184,2.5756
0.0039,0.0027,2.5825
0.0024,0.0021,2.5871
0.0041,0.0024,2.5938
0.0023,0.0026,2.5989
0.0024,0.0021,2.6035
0.0024,0.0022,2.6084
0.0024,0.0032,2.6141
0.0035,0.0029,2.6208
0.0025,0.0030,2.6264
0.0026,0.0100,2.6392
0.0030,0.0026,2.6452
0.0027,0.0030,2.6510
0.0029,0.0025,2.6567
0.0075,0.0032,2.6676
0.0029,0.0025,2.6732
0.0038,0.0026,2.6798
0.0037,0.0023,2.6860
0.0024,0.0032,2.6917
0.0023,0.0028,2.6970
0.0030,0.0214,2.7216
0.0034,0.0027,2.7281
0.0040,0.0031,2.7354
0.0032,0.0026,2.7415
0.0026,0.0038,2.7481
0.0045,0.0024,2.7552
0.0023,0.0022,2.7599
0.0024,0.0030,2.7654
0.0026,0.0021,2.7702
0.0031,0.0035,2.7770
0.0042,0.0237,2.8052
0.0034,0.0028,2.8118
0.0033,0.0020,2.8173
0.0018,0.0015,2.8207
0.0041,0.0026,2.8276
0.0044,0.0035,2.8356
0.0033,0.0028,2.8419
0.0030,0.0034,2.8485
0.0029,0.0026,2.8542
0.0029,0.0028,2.8602
0.0019,0.0215,2.8839
0.0029,0.0024,2.8894
0.0017,0.0014,2.8927
0.0020,0.0014,2.8964
0.0019,0.0064,2.9050
0.0037,0.0024,2.9115
0.0015,0.0021,2.9153
0.0273,0.0032,2.9462
0.0063,0.0026,2.9553
0.0051,0.0036,2.9641
0.0058,0.0029,2.9732
0.0030,0.0029,2.9792
0.0030,0.0027,2.9851
0.0018,0.0033,2.9905
0.0039,0.0237,3.0183
0.0044,0.0027,3.0259
0.0032,0.0036,3.0330
0.0026,0.0029,3.0386
0.0029,0.0029,3.0446
0.0036,0.0029,3.0514
0.0048,0.0029,3.0597
0.0032,0.0036,3.0667
0.0035,0.0029,3.0732
0.0046,0.0029,3.0810
0.0019,0.0204,3.1035
0.0030,0.0028,3.1096
0.0029,0.0036,3.1162
0.0027,0.0024,3.1215
0.0039,0.0029,3.1285
0.0037,0.0029,3.1353
0.0029,0.0027,3.1411
0.0028,0.0026,3.1467
0.0102,0.0027,3.1598
0.0026,0.0029,3.1656
0.0027,0.0200,3.1884
0.0030,0.0028,3.1947
0.0030,0.0029,3.2007
0.0028,0.0037,3.2075
0.0032,0.0045,3.2154
0.0031,0.0027,3.2216
0.0045,0.0030,3.2293
0.0033,0.0027,3.2355
0.0047,0.0034,3.2438
0.0033,0.0028,3.2504
0.0039,0.0025,3.2570
0.0033,0.0035,3.2641
0.0017,0.0027,3.2686
0.0017,0.0016,3.2722
0.0021,0.0016,3.2761
0.0094,0.0028,3.2885
0.0027,0.0027,3.2941
0.0029,0.0026,3.2998
0.0028,0.0025,3.3053
0.0036,0.0042,3.3133
0.0046,0.0027,3.3209
0.0084,0.0029,3.3325
0.0065,0.0195,3.3587
0.0031,0.0032,3.3654
0.0028,0.0031,3.3714
0.0037,0.0025,3.3779
0.0064,0.0045,3.3889
0.0029,0.0040,3.3961
0.0040,0.0026,3.4029
0.0028,0.0034,3.4093
0.0039,0.0029,3.4163
0.0017,0.0025,3.4207
0.0017,0.0015,3.4242
0.0016,0.0016,3.4275
0.0016,0.0016,3.4309
0.0016,0.0015,3.4342
0.0015,0.0015,3.4376
0.0017,0.0207,3.4602
0.0053,0.0037,3.4695
0.0029,0.0028,3.4754
0.0032,0.0043,3.4831
0.0032,0.0032,3.4897
0.0029,0.0028,3.4956
0.0039,0.0028,3.5029
0.0029,0.0029,3.5089
0.0018,0.0030,3.5139
0.0030,0.0027,3.5197
0.0017,0.0016,3.5232
0.0016,0.0015,3.5266
0.0017,0.0018,3.5303
0.0017,0.0017,3.5339
0.0018,0.0017,3.5376
0.0016,0.0016,3.5410
0.0017,0.0016,3.5445
0.0016,0.0211,3.5673
0.0030,0.0028,3.5736
0.0026,0.0016,3.5779
0.0056,0.0025,3.5865
0.0024,0.0023,3.5913
0.0024,0.0022,3.5961
0.0027,0.0022,3.6012
0.0023,0.0025,3.6062
0.0033,0.0033,3.6130
0.0030,0.0025,3.6187
0.0026,0.0024,3.6239
0.0039,0.0195,3.6475
0.0028,0.0024,3.6531
0.0053,0.0039,3.6626
0.0035,0.0023,3.6685
0.0032,0.0025,3.6744
0.0027,0.0024,3.6797
0.0027,0.0027,3.6854
0.0028,0.0040,3.6924
0.0031,0.0034,3.6992
0.0049,0.0042,3.7084
0.0025,0.0208,3.7319
0.0028,0.0027,3.7377
0.0022,0.0029,3.7431
0.0047,0.0029,3.7508
0.0026,0.0025,3.7561
0.0026,0.0025,3.7614
0.0033,0.0025,3.7674
0.0025,0.0021,3.7722
0.0016,0.0023,3.7763
0.0015,0.0014,3.7794
0.0015,0.0015,3.7826
0.0014,0.0013,3.7856
0.0014,0.0014,3.7886
0.0014,0.0013,3.7915
0.0014,0.0013,3.7945
0.0014,0.0035,3.7995
0.0029,0.0571,3.8597
0.0034,0.0030,3.8664
0.0032,0.0028,3.8726
0.0030,0.0028,3.8787
0.0029,0.0030,3.8849
0.0036,0.0027,3.8914
0.0030,0.0030,3.8976
0.0018,0.0026,3.9022
0.0019,0.0018,3.9061
0.0017,0.0016,3.9096
0.0018,0.0017,3.9133
0.0016,0.0018,3.9170
0.0017,0.0016,3.9206
0.0019,0.0017,3.9244
0.0017,0.0018,3.9282
0.0017,0.0016,3.9318
0.0019,0.0072,3.9413
0.0029,0.0018,3.9462
0.0022,0.0016,3.9502
0.0017,0.0016,3.9538
0.0249,0.0029,3.9820
0.0019,0.0017,3.9857
0.0016,0.0016,3.9891
0.0018,0.0019,3.9931
0.0017,0.0017,3.9968
0.0019,0.0017,4.0006
0.0019,0.0210,4.0237
0.0034,0.0019,4.0293
0.0021,0.0017,4.0334
0.0020,0.0028,4.0384
0.0028,0.0021,4.0436
0.0017,0.0024,4.0478
0.0017,0.0018,4.0515
0.0017,0.0016,4.0550
0.0016,0.0016,4.0585
0.0016,0.0017,4.0621
0.0020,0.0016,4.0658
0.0016,0.0027,4.0704
0.0032,0.0018,4.0756
0.0020,0.0017,4.0795
0.0019,0.0018,4.0834
0.0017,0.0042,4.0895
0.0017,0.0017,4.0932
0.0017,0.0028,4.0979
0.0037,0.0077,4.1096
0.0029,0.0018,4.1144
0.0018,0.0017,4.1183
0.0019,0.0027,4.1231
0.0019,0.0019,4.1274
0.0017,0.0016,4.1311
0.0019,0.0017,4.1350
0.0030,0.0034,4.1415
0.0018,0.0018,4.1453
0.0019,0.0016,4.1490
0.0018,0.0019,4.1530
0.0017,0.0018,4.1567
0.0018,0.0016,4.1605
0.0017,0.0017,4.1641
0.0020,0.0028,4.1692
0.0029,0.0022,4.1745
0.0027,0.0019,4.1797
0.0020,0.0016,4.1838
0.0027,0.0016,4.1883
0.0014,0.0013,4.1913
0.0015,0.0014,4.1944
0.0014,0.0034,4.1995
0.0195,0.0026,4.2217
0.0015,0.0014,4.2249
0.0014,0.0013,4.2279
0.0015,0.0015,4.2311
0.0027,0.0027,4.2367
0.0021,0.0017,4.2406
0.0015,0.0014,4.2437
0.0015,0.0014,4.2468
0.0043,0.0016,4.2529
0.0014,0.0014,4.2560
0.0014,0.0014,4.2590
0.0015,0.0014,4.2622
0.0014,0.0024,4.2661
0.0026,0.0015,4.2704
0.0015,0.0014,4.2735
0.0014,0.0013,4.2764
0.0014,0.0014,4.2795
0.0016,0.0014,4.2826
0.0014,0.0016,4.2858
0.0016,0.0014,4.2891
0.0014,0.0014,4.2922
0.0014,0.0013,4.2952
0.0014,0.0025,4.2993
0.0027,0.0014,4.3036
0.0013,0.0538,4.3588
0.0033,0.0022,4.3648
0.0017,0.0016,4.3684
0.0016,0.0015,4.3717
0.0016,0.0016,4.3751
0.0017,0.0016,4.3786
0.0032,0.0024,4.3844
0.0017,0.0016,4.3880
0.0016,0.0016,4.3915
0.0017,0.0016,4.3950
0.0020,0.0016,4.3988
0.0016,0.0016,4.4023
0.0016,0.0016,4.4057
0.0017,0.0016,4.4093
0.0016,0.0016,4.4127
0.0019,0.0016,4.4164
0.0017,0.0016,4.4198
0.0016,0.0016,4.4232
0.0016,0.0016,4.4267
0.0017,0.0024,4.4310
0.0017,0.0016,4.4345
0.0016,0.0016,4.4379
0.0016,0.0015,4.4413
0.0016,0.0016,4.4447
0.0361,0.0032,4.4843
0.0030,0.0027,4.4902
0.0030,0.0028,4.4962
0.0036,0.0029,4.5029
0.0028,0.0031,4.5091
0.0019,0.0034,4.5148
0.0018,0.0016,4.5184
0.0016,0.0015,4.5217
0.0079,0.0029,4.5332
0.0017,0.0016,4.5368
0.0016,0.0016,4.5402
0.0016,0.0016,4.5437
0.0016,0.0019,4.5474
0.0026,0.0016,4.5519
0.0016,0.0016,4.5554
0.0030,0.0027,4.5613
0.0020,0.0017,4.5652
0.0017,0.0020,4.5692
0.0016,0.0019,4.5729
0.0020,0.0017,4.5769
0.0016,0.0026,4.5814
0.0019,0.0017,4.5851
0.0018,0.0018,4.5889
0.0031,0.0029,4.5955
0.0022,0.0016,4.5996
0.0017,0.0016,4.6031
0.0016,0.0016,4.6065
0.0017,0.0017,4.6102
0.0017,0.0017,4.6138
0.0016,0.0017,4.6174
0.0017,0.0241,4.6435
0.0037,0.0018,4.6493
0.0016,0.0014,4.6525
0.0025,0.0021,4.6573
0.0030,0.0038,4.6644
0.0019,0.0017,4.6682
0.0018,0.0017,4.6720
0.0017,0.0017,4.6757
0.0018,0.0016,4.6793
0.0027,0.0017,4.6839
0.0017,0.0017,4.6875
0.0016,0.0039,4.6933
0.0033,0.0019,4.6987
0.0018,0.0018,4.7026
0.0017,0.0016,4.7061
0.0017,0.0016,4.7096
0.0017,0.0019,4.7135
0.0018,0.0018,4.7173
0.0017,0.0016,4.7208
0.0018,0.0028,4.7256
0.0031,0.0020,4.7309
0.0019,0.0017,4.7347
0.0016,0.0017,4.7383
0.0017,0.0016,4.7418
0.0017,0.0017,4.7455
0.0031,0.0027,4.7516
0.0018,0.0017,4.7553
0.0058,0.0031,4.7645
0.0031,0.0028,4.7706
0.0049,0.0030,4.7786
0.0039,0.0028,4.7855
0.0019,0.0029,4.7905
0.0035,0.0019,4.7961
0.0020,0.0017,4.8001
0.0018,0.0017,4.8038
0.0016,0.0017,4.8074
0.0016,0.0016,4.8108
0.0019,0.0019,4.8148
0.0017,0.0018,4.8185
0.0017,0.0230,4.8435
0.0036,0.0019,4.8493
0.0018,0.0016,4.8529
0.0022,0.0033,4.8587
0.0051,0.0021,4.8661
0.0019,0.0018,4.8700
0.0019,0.0017,4.8740
0.0017,0.0017,4.8777
0.0017,0.0026,4.8822
0.0017,0.0016,4.8857
0.0017,0.0016,4.8893
0.0017,0.0030,4.8942
0.0032,0.0017,4.8993
0.0047,0.0017,4.9060
0.0017,0.0016,4.9095
0.0016,0.0016,4.9129
0.0016,0.0016,4.9162
0.0037,0.0016,4.9217
0.0016,0.0027,4.9263
0.0029,0.0018,4.9312
0.0017,0.0016,4.9347
0.0016,0.0025,4.9390
0.0018,0.0018,4.9429
0.0016,0.0016,4.9464
0.0019,0.0016,4.9503
0.0026,0.0018,4.9550
0.0018,0.0029,4.9599
0.0032,0.0020,4.9653
0.0017,0.0017,4.9689
0.0017,0.0017,4.9726
0.0018,0.0017,4.9763
0.0017,0.0018,4.9801
0.0018,0.0017,4.9839
0.0017,0.0017,4.9876
0.0031,0.0028,4.9938
0.0018,0.0017,4.9974
0.0019,0.0017,5.0012
0.0022,0.0017,5.0053
0.0017,0.0016,5.0088
0.0016,0.0016,5.0122
0.0020,0.0018,5.0162
0.0017,0.0015,5.0196
0.0033,0.0027,5.0258
0.0017,0.0016,5.0292
0.0018,0.0016,5.0329
0.0016,0.0016,5.0363
0.0017,0.0016,5.0398
0.0017,0.0017,5.0434
0.0016,0.0016,5.0469
0.0017,0.0016,5.0505
0.0017,0.0067,5.0592
0.0049,0.0018,5.0661
0.0018,0.0016,5.0698
0.0025,0.0018,5.0743
0.0022,0.0038,5.0806
0.0032,0.0030,5.0870
0.0031,0.0234,5.1137
0.0033,0.0028,5.1202
0.0028,0.0031,5.1263
0.0029,0.0045,5.1339
0.0031,0.0028,5.1402
0.0032,0.0037,5.1473
0.0034,0.0029,5.1539
0.0031,0.0029,5.1601
0.0019,0.0019,5.1642
0.0017,0.0018,5.1679
0.0017,0.0016,5.1715
0.0019,0.0028,5.1764
0.0050,0.0019,5.1835
0.0017,0.0017,5.1872
0.0017,0.0017,5.1908
0.0018,0.0017,5.1946
0.0018,0.0028,5.1995
0.0029,0.0236,5.2262
0.0031,0.0033,5.2328
0.0026,0.0031,5.2388
0.0028,0.0026,5.2443
0.0040,0.0028,5.2514
0.0030,0.0027,5.2572
0.0028,0.0027,5.2629
0.0033,0.0030,5.2699
0.0039,0.0021,5.2761
0.0022,0.0027,5.2813
0.0030,0.0024,5.2870
0.0027,0.0037,5.2974
0.0029,0.0018,5.3025
0.0016,0.0015,5.3058
0.0016,0.0016,5.3093
0.0017,0.0017,5.3130
0.0017,0.0017,5.3168
0.0018,0.0016,5.3205
0.0017,0.0029,5.3253
0.0050,0.0029,5.3334
0.0030,0.0020,5.3386
0.0029,0.0020,5.3439
0.0020,0.0038,5.3500
0.0022,0.0017,5.3544
0.0029,0.0253,5.3829
0.0028,0.0019,5.3880
0.0017,0.0023,5.3923
0.0018,0.0015,5.3959
0.0051,0.0028,5.4041
0.0017,0.0016,5.4077
0.0016,0.0015,5.4111
0.0019,0.0036,5.4168
0.0026,0.0018,5.4216
0.0018,0.0027,5.4263
0.0029,0.0025,5.4319
0.0016,0.0017,5.4356
0.0017,0.0017,5.4392
0.0016,0.0016,5.4426
0.0016,0.0015,5.4461
0.0019,0.0016,5.4498
0.0017,0.0017,5.4534
0.0017,0.0028,5.4581
0.0030,0.0021,5.4634
0.0018,0.0018,5.4672
0.0067,0.0017,5.4759
0.0018,0.0017,5.4796
0.0037,0.0050,5.4892
0.0030,0.0019,5.4943
0.0017,0.0018,5.4980
0.0018,0.0016,5.5017
0.0018,0.0017,5.5054
0.0017,0.0023,5.5097
0.0017,0.0026,5.5143
0.0028,0.0017,5.5198
0.0032,0.0035,5.5267
0.0018,0.0032,5.5319
0.0018,0.0016,5.5356
0.0017,0.0016,5.5390
0.0017,0.0018,5.5426
0.0016,0.0015,5.5460
0.0018,0.0015,5.5496
0.0016,0.0016,5.5529
0.0028,0.0027,5.5586
0.0016,0.0016,5.5621
0.0029,0.0069,5.5722
0.0037,0.0029,5.5791
0.0049,0.0019,5.5861
0.0019,0.0156,5.6037
0.0030,0.0026,5.6096
0.0025,0.0031,5.6154
0.0025,0.0035,5.6216
0.0031,0.0027,5.6277
0.0032,0.0042,5.6353
0.0022,0.0018,5.6395
0.0018,0.0017,5.6431
0.0023,0.0026,5.6482
0.0055,0.0025,5.6564
0.0024,0.0182,5.6772
0.0033,0.0027,5.6835
0.0037,0.0031,5.6906
0.0027,0.0027,5.6963
0.0034,0.0033,5.7032
0.0024,0.0021,5.7078
0.0028,0.0025,5.7133
0.0040,0.0026,5.7200
0.0025,0.0027,5.7255
0.0043,0.0026,5.7327
0.0024,0.0174,5.7526
0.0031,0.0026,5.7586
0.0026,0.0025,5.7638
0.0036,0.0030,5.7707
0.0028,0.0023,5.7761
0.0023,0.0029,5.7815
0.0025,0.0022,5.7866
0.0023,0.0019,5.7910
0.0022,0.0029,5.7962
0.0047,0.0023,5.8034
0.0026,0.0219,5.8281
0.0036,0.0026,5.8348
0.0027,0.0030,5.8407
0.0036,0.0072,5.8517
0.0030,0.0027,5.8575
0.0031,0.0041,5.8649
0.0035,0.0032,5.8718
0.0029,0.0025,5.8775
0.0029,0.0036,5.8842
0.0051,0.0028,5.8923
0.0029,0.0208,5.9162
0.0031,0.0028,5.9225
0.0016,0.0029,5.9272
0.0018,0.0025,5.9317
0.0019,0.0025,5.9363
0.0026,0.0017,5.9409
0.0017,0.0016,5.9444
0.0017,0.0026,5.9490
0.0017,0.0017,5.9526
0.0017,0.0018,5.9564
0.0031,0.0028,5.9625
0.0033,0.0028,5.9688
0.0019,0.0017,5.9726
0.0017,0.0019,5.9765
0.0018,0.0019,5.9804
0.0034,0.0030,5.9871
0.0031,0.0029,5.9933
0.0018,0.0022,5.9975
0.0019,0.0018,6.0013
0.0018,0.0018,6.0052
0.0031,0.0019,6.0105
0.0044,0.0029,6.0181
0.0030,0.0028,6.0241
0.0028,0.0042,6.0313
0.0046,0.0208,6.0569
0.0027,0.0024,6.0623
0.0034,0.0028,6.0687
0.0029,0.0025,6.0743
0.0030,0.0035,6.0810
0.0018,0.0016,6.0846
0.0041,0.0029,6.0919
0.0035,0.0020,6.0977
0.0039,0.0036,6.1054
0.0036,0.0039,6.1133
0.0033,0.0028,6.1200
0.0043,0.0028,6.1273
0.0028,0.0041,6.1344
0.0031,0.0027,6.1405
0.0032,0.0030,6.1469
0.0030,0.0026,6.1530
0.0027,0.0027,6.1587
0.0024,0.0017,6.1630
0.0016,0.0026,6.1675
0.0017,0.0016,6.1710
0.0032,0.0017,6.1764
0.0021,0.0017,6.1804
0.0017,0.0016,6.1839
0.0016,0.0028,6.1885
0.0030,0.0017,6.1934
0.0017,0.0018,6.1971
0.0017,0.0016,6.2006
