start	flush	read	convert		parse	total
0.002	0.057	0.005	0.001	0.007	0.069
0.000	0.046	0.003	0.000	0.010	0.059
0.000	0.021	0.033	0.000	0.005	0.059
0.000	0.010	0.021	0.000	0.006	0.037
0.001	0.009	0.020	0.002	0.031	0.062
0.000	0.010	0.023	0.000	0.004	0.038
0.000	0.008	0.018	0.000	0.002	0.028
0.000	0.008	0.066	0.000	0.003	0.077
0.000	0.008	0.025	0.000	0.003	0.036
0.000	0.040	0.002	0.000	0.004	0.046
0.000	0.008	0.024	0.000	0.003	0.035
0.000	0.009	0.009	0.000	0.004	0.022
0.000	0.012	0.011	0.000	0.003	0.026
0.000	0.012	0.026	0.000	0.003	0.041
0.000	0.008	0.009	0.000	0.003	0.020
0.000	0.009	0.032	0.000	0.003	0.044
0.000	0.010	0.001	0.000	0.002	0.013
0.000	0.011	0.001	0.000	0.002	0.015
0.000	0.008	0.001	0.000	0.002	0.012
0.000	0.012	0.001	0.000	0.003	0.016
0.000	0.003	0.019	0.000	0.001	0.023
0.000	0.007	0.014	0.000	0.002	0.023
0.000	0.009	0.002	0.000	0.003	0.014
0.000	0.012	0.008	0.000	0.003	0.022
0.000	0.007	0.019	0.000	0.003	0.030
0.000	0.009	0.040	0.000	0.002	0.051
0.000	0.008	0.101	0.000	0.003	0.113
0.000	0.011	0.024	0.000	0.003	0.038
0.000	0.009	0.024	0.000	0.004	0.037
0.000	0.013	0.026	0.000	0.003	0.041
0.000	0.020	0.025	0.000	0.002	0.046
0.000	0.009	0.074	0.000	0.003	0.085
0.000	0.009	0.073	0.000	0.003	0.084
0.000	0.009	0.028	0.000	0.003	0.039
0.000	0.011	0.021	0.000	0.003	0.035
0.000	0.008	0.009	0.000	0.007	0.024
0.000	0.008	0.001	0.000	0.002	0.012
0.000	0.035	0.024	0.000	0.003	0.062
0.000	0.009	0.023	0.000	0.002	0.034
0.000	0.012	0.030	0.000	0.002	0.044
0.000	0.002	0.006	0.000	0.002	0.010
0.000	0.007	0.115	0.000	0.003	0.125
0.000	0.008	0.023	0.000	0.003	0.034
0.000	0.008	0.095	0.000	0.003	0.106
0.000	0.009	0.096	0.000	0.005	0.110
0.000	0.010	0.095	0.000	0.002	0.108
0.000	0.008	0.032	0.000	0.005	0.044
0.000	0.026	0.024	0.000	0.003	0.053
0.000	0.009	0.009	0.000	0.002	0.021
0.000	0.036	0.027	0.000	0.003	0.066
0.000	0.008	0.008	0.000	0.002	0.019
0.000	0.009	0.114	0.000	0.005	0.127
0.000	0.009	0.109	0.000	0.003	0.122
0.000	0.011	0.024	0.000	0.003	0.037
0.000	0.009	0.023	0.000	0.004	0.036
0.000	0.012	0.020	0.000	0.003	0.034
0.000	0.005	0.028	0.000	0.002	0.035
0.000	0.022	0.019	0.000	0.002	0.044
0.000	0.008	0.099	0.000	0.003	0.110
0.000	0.031	0.029	0.000	0.003	0.063
0.000	0.003	0.095	0.000	0.003	0.102
0.000	0.008	0.057	0.000	0.003	0.067
0.000	0.007	0.061	0.000	0.001	0.070
0.000	0.008	0.020	0.000	0.003	0.031
0.000	0.009	0.022	0.000	0.002	0.032
0.000	0.010	0.020	0.000	0.004	0.035
0.000	0.009	0.018	0.000	0.003	0.030
0.000	0.008	0.040	0.000	0.003	0.051
0.000	0.010	0.074	0.000	0.003	0.087
0.000	0.007	0.079	0.000	0.005	0.091
0.000	0.011	0.029	0.000	0.003	0.043
0.000	0.009	0.010	0.000	0.002	0.021
0.000	0.011	0.027	0.000	0.002	0.040
0.000	0.007	0.117	0.002	0.002	0.129
0.000	0.010	0.030	0.000	0.003	0.043
0.000	0.010	0.029	0.000	0.003	0.042
0.000	0.009	0.025	0.000	0.003	0.037
0.000	0.012	0.026	0.000	0.010	0.048
0.000	0.021	0.106	0.000	0.003	0.130
0.000	0.010	0.022	0.000	0.002	0.034
0.000	0.003	0.017	0.000	0.004	0.024
0.000	0.012	0.023	0.000	0.002	0.037
0.000	0.008	0.019	0.000	0.002	0.029
0.000	0.007	0.073	0.000	0.002	0.083
0.000	0.008	0.033	0.000	0.002	0.044
0.000	0.011	0.002	0.000	0.002	0.015
0.000	0.012	0.007	0.000	0.003	0.022
0.000	0.008	0.058	0.000	0.004	0.069
0.000	0.009	0.055	0.000	0.002	0.066
0.000	0.040	0.004	0.000	0.004	0.048
0.000	0.011	0.073	0.000	0.002	0.086
0.000	0.009	0.009	0.000	0.003	0.021
0.000	0.009	0.001	0.000	0.002	0.013
0.000	0.012	0.001	0.000	0.003	0.017
0.000	0.007	0.001	0.000	0.002	0.010
0.000	0.014	0.002	0.000	0.008	0.024
0.000	0.019	0.001	0.000	0.003	0.023
0.000	0.011	0.005	0.000	0.002	0.018
0.000	0.008	0.001	0.000	0.002	0.012
0.000	0.022	0.002	0.000	0.003	0.027
0.000	0.002	0.019	0.000	0.002	0.023
0.000	0.014	0.002	0.000	0.003	0.019
0.000	0.008	0.007	0.000	0.003	0.018
0.000	0.011	0.008	0.000	0.003	0.022
0.000	0.011	0.024	0.000	0.003	0.038
0.000	0.026	0.001	0.000	0.002	0.030
0.000	0.011	0.024	0.000	0.003	0.038
0.000	0.006	0.115	0.000	0.004	0.125
0.000	0.026	0.002	0.000	0.003	0.031
0.000	0.008	0.019	0.000	0.002	0.029
0.000	0.010	0.023	0.000	0.004	0.036
0.000	0.010	0.048	0.000	0.002	0.060
0.000	0.011	0.008	0.000	0.005	0.024
0.000	0.008	0.023	0.000	0.003	0.034
0.000	0.009	0.023	0.000	0.002	0.034
0.000	0.009	0.021	0.000	0.002	0.032
0.000	0.012	0.088	0.000	0.002	0.102
0.000	0.032	0.004	0.000	0.022	0.059
0.000	0.034	0.025	0.000	0.008	0.068
0.000	0.011	0.023	0.000	0.003	0.037
0.000	0.003	0.022	0.000	0.004	0.029
0.000	0.011	0.081	0.000	0.002	0.095
0.000	0.011	0.022	0.000	0.004	0.037
