1481070098.789283,1481070098.789550,1481070098.790141,1481070098.790152,1481070098.790182
1481070098.797831,1481070098.798098,1481070098.798665,1481070098.799250,1481070098.799293
1481070098.804989,1481070098.805273,1481070098.806352,1481070098.806366,1481070098.806402
1481070098.813511,1481070098.813787,1481070098.814386,1481070098.814398,1481070098.814429
1481070098.820659,1481070098.820931,1481070098.821622,1481070098.821634,1481070098.821668
1481070098.829247,1481070098.829518,1481070098.830546,1481070098.830559,1481070098.830628
1481070098.837837,1481070098.838101,1481070098.838648,1481070098.839206,1481070098.839249
1481070098.844967,1481070098.845254,1481070098.845864,1481070098.845876,1481070098.845909
1481070098.853579,1481070098.853855,1481070098.854415,1481070098.854426,1481070098.854492
1481070098.860721,1481070098.860989,1481070098.861739,1481070098.861751,1481070098.861789
1481070098.869251,1481070098.869523,1481070098.870117,1481070098.870128,1481070098.871408
1481070098.877627,1481070098.877903,1481070098.878519,1481070098.879075,1481070098.879119
1481070098.885983,1481070098.886267,1481070098.886870,1481070098.886880,1481070098.886911
1481070098.893032,1481070098.893302,1481070098.893922,1481070098.893933,1481070098.894005
1481070098.901549,1481070098.901827,1481070098.902448,1481070098.902495,1481070098.902532
1481070098.910015,1481070098.910277,1481070098.910889,1481070098.910899,1481070098.910930
1481070098.917051,1481070098.917316,1481070098.917898,1481070098.918525,1481070098.918570
1481070098.925487,1481070098.925767,1481070098.926318,1481070098.926329,1481070098.926398
1481070098.934041,1481070098.934311,1481070098.934902,1481070098.934913,1481070098.934944
1481070098.941040,1481070098.941488,1481070098.942403,1481070098.942415,1481070098.942449
1481070098.949502,1481070098.949769,1481070098.950310,1481070098.950320,1481070098.950388
1481070098.958029,1481070098.958305,1481070098.958930,1481070098.959555,1481070098.959601
1481070098.965136,1481070098.965426,1481070098.966045,1481070098.966056,1481070098.966087
1481070098.973747,1481070098.974030,1481070098.974645,1481070098.974657,1481070098.974707
1481070098.980928,1481070098.981190,1481070098.981945,1481070098.981956,1481070098.982098
1481070098.989467,1481070098.989742,1481070098.990299,1481070098.990309,1481070098.990342
1481070098.997968,1481070098.998242,1481070098.998807,1481070098.999402,1481070098.999444
1481070099.005400,1481070099.005676,1481070099.006291,1481070099.006302,1481070099.006333
1481070099.014018,1481070099.014289,1481070099.014839,1481070099.014886,1481070099.014920
1481070099.021163,1481070099.021520,1481070099.022192,1481070099.022203,1481070099.022342
1481070099.029714,1481070099.029986,1481070099.030552,1481070099.030563,1481070099.030594
1481070099.036915,1481070099.037188,1481070099.037813,1481070099.038453,1481070099.038499
1481070099.045526,1481070099.045805,1481070099.046411,1481070099.046422,1481070099.046453
1481070099.054045,1481070099.054309,1481070099.054928,1481070099.054939,1481070099.054970
1481070099.064081,1481070099.064464,1481070099.065330,1481070099.065343,1481070099.065412
1481070099.069753,1481070099.070043,1481070099.070668,1481070099.070679,1481070099.072089
1481070099.076952,1481070099.077226,1481070099.077843,1481070099.078469,1481070099.078514
1481070099.085432,1481070099.085726,1481070099.086307,1481070099.086318,1481070099.086350
1481070099.094055,1481070099.094324,1481070099.095487,1481070099.095501,1481070099.095537
1481070099.101293,1481070099.101659,1481070099.102312,1481070099.102323,1481070099.102355
1481070099.109727,1481070099.110003,1481070099.110567,1481070099.110578,1481070099.110609
1481070099.116966,1481070099.117228,1481070099.117844,1481070099.118466,1481070099.118512
1481070099.125556,1481070099.125834,1481070099.126422,1481070099.126433,1481070099.126465
1481070099.134152,1481070099.134426,1481070099.134980,1481070099.135025,1481070099.135059
1481070099.141382,1481070099.141656,1481070099.142317,1481070099.142329,1481070099.142361
1481070099.149771,1481070099.150038,1481070099.150603,1481070099.150613,1481070099.150682
1481070099.157000,1481070099.157271,1481070099.157836,1481070099.158415,1481070099.158459
1481070099.165484,1481070099.165768,1481070099.166340,1481070099.166351,1481070099.166422
1481070099.174157,1481070099.174430,1481070099.174991,1481070099.175038,1481070099.175070
1481070099.181203,1481070099.181562,1481070099.182168,1481070099.182178,1481070099.182210
1481070099.189770,1481070099.190041,1481070099.190598,1481070099.190609,1481070099.190679
1481070099.196999,1481070099.197271,1481070099.197825,1481070099.198382,1481070099.198424
1481070099.205538,1481070099.205821,1481070099.206422,1481070099.206434,1481070099.206468
1481070099.214139,1481070099.214407,1481070099.214977,1481070099.214988,1481070099.215058
1481070099.221369,1481070099.221653,1481070099.222310,1481070099.222321,1481070099.222352
1481070099.229838,1481070099.230115,1481070099.230680,1481070099.230690,1481070099.230720
1481070099.236994,1481070099.237267,1481070099.237811,1481070099.238370,1481070099.238414
1481070099.245532,1481070099.245815,1481070099.246430,1481070099.246441,1481070099.246474
1481070099.254105,1481070099.254386,1481070099.254938,1481070099.254948,1481070099.254980
1481070099.261401,1481070099.261676,1481070099.262341,1481070099.262352,1481070099.262387
1481070099.269873,1481070099.270143,1481070099.270704,1481070099.270715,1481070099.270746
1481070099.277020,1481070099.277291,1481070099.277860,1481070099.278446,1481070099.279763
1481070099.285546,1481070099.285831,1481070099.286434,1481070099.286445,1481070099.286477
1481070099.292750,1481070099.293026,1481070099.293595,1481070099.293606,1481070099.293673
1481070099.301383,1481070099.301663,1481070099.302310,1481070099.302325,1481070099.302357
1481070099.309896,1481070099.310163,1481070099.310732,1481070099.310742,1481070099.310811
1481070099.316972,1481070099.317242,1481070099.317807,1481070099.318364,1481070099.318408
1481070099.325595,1481070099.325876,1481070099.326506,1481070099.326554,1481070099.326591
1481070099.332775,1481070099.333059,1481070099.333613,1481070099.333624,1481070099.333693
1481070099.341557,1481070099.341846,1481070099.342758,1481070099.342771,1481070099.342806
1481070099.349884,1481070099.350153,1481070099.350721,1481070099.350731,1481070099.350763
1481070099.357122,1481070099.357387,1481070099.358008,1481070099.358626,1481070099.358670
1481070099.365572,1481070099.365847,1481070099.366452,1481070099.366463,1481070099.366493
1481070099.374017,1481070099.374297,1481070099.374866,1481070099.374877,1481070099.374945
1481070099.381060,1481070099.381415,1481070099.382011,1481070099.382056,1481070099.382097
1481070099.389545,1481070099.389812,1481070099.390876,1481070099.390889,1481070099.390927
1481070099.398081,1481070099.398359,1481070099.398978,1481070099.399598,1481070099.399640
1481070099.405120,1481070099.405403,1481070099.406062,1481070099.406075,1481070099.406112
1481070099.413507,1481070099.413780,1481070099.414343,1481070099.414354,1481070099.414386
1481070099.422790,1481070099.426874,1481070099.429612,1481070099.429625,1481070099.429663
1481070099.430122,1481070099.430613,1481070099.431173,1481070099.431184,1481070099.431214
1481070099.437465,1481070099.437741,1481070099.438310,1481070099.438874,1481070099.438918
1481070099.444723,1481070099.445014,1481070099.445644,1481070099.445690,1481070099.445731
1481070099.453208,1481070099.453483,1481070099.454070,1481070099.454081,1481070099.454113
1481070099.461869,1481070099.462137,1481070099.462750,1481070099.462762,1481070099.462831
1481070099.468927,1481070099.469191,1481070099.469742,1481070099.469753,1481070099.469820
1481070099.477574,1481070099.477839,1481070099.478403,1481070099.478983,1481070099.480385
1481070099.484724,1481070099.485001,1481070099.485604,1481070099.485614,1481070099.485647
1481070099.493159,1481070099.493442,1481070099.494012,1481070099.494024,1481070099.494093
1481070099.501851,1481070099.502120,1481070099.502742,1481070099.502753,1481070099.502785
1481070099.509011,1481070099.509274,1481070099.509861,1481070099.509872,1481070099.509902
1481070099.517574,1481070099.517841,1481070099.518410,1481070099.518994,1481070099.519038
1481070099.526122,1481070099.526399,1481070099.527017,1481070099.527029,1481070099.527101
1481070099.533357,1481070099.533623,1481070099.534237,1481070099.534247,1481070099.534278
1481070099.541818,1481070099.542091,1481070099.542656,1481070099.542667,1481070099.542736
1481070099.548958,1481070099.549231,1481070099.549840,1481070099.549850,1481070099.549880
1481070099.557539,1481070099.557814,1481070099.558360,1481070099.558920,1481070099.558965
1481070099.566074,1481070099.566360,1481070099.566971,1481070099.566982,1481070099.567013
1481070099.573270,1481070099.573543,1481070099.574113,1481070099.574124,1481070099.574156
1481070099.581852,1481070099.582133,1481070099.582757,1481070099.582768,1481070099.582836
1481070099.589030,1481070099.589310,1481070099.589922,1481070099.589970,1481070099.590007
1481070099.597728,1481070099.597994,1481070099.598643,1481070099.599178,1481070099.599221
1481070099.606152,1481070099.606442,1481070099.607009,1481070099.607020,1481070099.607052
1481070099.613345,1481070099.613617,1481070099.614171,1481070099.614217,1481070099.614249
1481070099.621864,1481070099.622132,1481070099.622732,1481070099.622743,1481070099.622773
1481070099.629023,1481070099.629286,1481070099.629903,1481070099.629914,1481070099.629986
1481070099.637602,1481070099.637870,1481070099.638425,1481070099.639016,1481070099.639061
1481070099.644785,1481070099.645065,1481070099.645725,1481070099.645740,1481070099.645773
1481070099.653337,1481070099.653609,1481070099.654174,1481070099.654219,1481070099.654254
1481070099.661895,1481070099.662161,1481070099.662778,1481070099.662789,1481070099.662858
1481070099.668984,1481070099.669255,1481070099.669809,1481070099.669856,1481070099.669888
1481070099.677644,1481070099.677908,1481070099.679064,1481070099.679481,1481070099.680744
1481070099.684692,1481070099.684979,1481070099.685550,1481070099.685561,1481070099.685631
1481070099.693344,1481070099.693623,1481070099.694243,1481070099.694253,1481070099.694287
1481070099.701881,1481070099.702153,1481070099.702736,1481070099.702746,1481070099.702777
1481070099.709072,1481070099.709343,1481070099.709897,1481070099.709907,1481070099.709938
1481070099.717580,1481070099.717855,1481070099.718419,1481070099.719026,1481070099.719071
1481070099.724895,1481070099.725177,1481070099.725803,1481070099.725815,1481070099.725891
1481070099.733526,1481070099.733800,1481070099.734390,1481070099.734401,1481070099.734432
1481070099.742044,1481070099.742325,1481070099.742875,1481070099.742886,1481070099.742917
1481070099.749172,1481070099.749454,1481070099.750020,1481070099.750031,1481070099.750062
1481070099.757686,1481070099.757965,1481070099.758519,1481070099.759111,1481070099.759156
1481070099.765109,1481070099.765386,1481070099.765986,1481070099.765999,1481070099.766030
1481070099.773603,1481070099.773873,1481070099.774429,1481070099.774439,1481070099.774508
1481070099.780781,1481070099.781041,1481070099.781815,1481070099.781830,1481070099.782037
1481070099.789381,1481070099.789652,1481070099.790236,1481070099.790249,1481070099.790281
1481070099.797958,1481070099.798229,1481070099.798773,1481070099.799327,1481070099.799370
1481070099.805038,1481070099.805324,1481070099.805903,1481070099.805914,1481070099.805946
1481070099.813612,1481070099.813885,1481070099.814447,1481070099.814494,1481070099.814529
1481070099.820746,1481070099.821016,1481070099.821782,1481070099.821793,1481070099.821827
1481070099.829368,1481070099.829641,1481070099.830245,1481070099.830257,1481070099.830286
1481070099.837948,1481070099.838226,1481070099.838796,1481070099.839369,1481070099.839411
1481070099.845147,1481070099.845424,1481070099.846039,1481070099.846050,1481070099.846082
1481070099.853614,1481070099.853900,1481070099.854455,1481070099.854503,1481070099.854537
1481070099.860843,1481070099.861116,1481070099.861874,1481070099.861886,1481070099.861922
1481070099.869406,1481070099.869673,1481070099.870291,1481070099.870301,1481070099.870333
1481070099.877920,1481070099.878193,1481070099.878740,1481070099.879315,1481070099.879360
1481070099.885183,1481070099.885463,1481070099.886129,1481070099.886145,1481070099.887308
1481070099.893743,1481070099.894019,1481070099.894584,1481070099.894631,1481070099.894664
1481070099.900813,1481070099.901073,1481070099.901856,1481070099.901974,1481070099.902036
1481070099.909118,1481070099.909387,1481070099.909948,1481070099.909959,1481070099.910029
1481070099.917570,1481070099.917847,1481070099.918417,1481070099.918972,1481070099.919017
1481070099.926189,1481070099.926469,1481070099.927088,1481070099.927136,1481070099.927173
1481070099.933181,1481070099.933449,1481070099.934071,1481070099.934083,1481070099.934155
1481070099.942117,1481070099.942398,1481070099.943229,1481070099.943241,1481070099.943274
1481070099.948836,1481070099.949102,1481070099.949719,1481070099.949767,1481070099.949804
1481070099.957120,1481070099.957403,1481070099.957954,1481070099.958556,1481070099.958598
1481070099.965753,1481070099.966042,1481070099.966657,1481070099.966668,1481070099.966700
1481070099.972935,1481070099.973210,1481070099.999008,1481070099.999024,1481070099.999063
1481070099.999522,1481070099.999987,1481070100.001017,1481070100.001032,1481070100.001073
1481070100.001869,1481070100.002139,1481070100.002934,1481070100.002945,1481070100.002979
1481070100.003353,1481070100.003597,1481070100.004512,1481070100.004942,1481070100.004989
1481070100.005807,1481070100.006080,1481070100.006698,1481070100.006710,1481070100.006778
1481070100.012897,1481070100.013174,1481070100.013782,1481070100.013792,1481070100.013825
1481070100.021618,1481070100.021890,1481070100.022555,1481070100.022566,1481070100.022597
1481070100.028787,1481070100.029055,1481070100.029657,1481070100.029668,1481070100.029700
1481070100.037308,1481070100.037576,1481070100.038183,1481070100.038798,1481070100.038842
1481070100.045947,1481070100.046421,1481070100.047321,1481070100.047333,1481070100.047371
1481070100.053072,1481070100.053351,1481070100.053953,1481070100.053964,1481070100.054035
1481070100.061603,1481070100.061932,1481070100.062507,1481070100.062518,1481070100.062550
1481070100.068879,1481070100.069146,1481070100.069703,1481070100.069713,1481070100.069779
1481070100.077485,1481070100.077761,1481070100.078310,1481070100.078872,1481070100.078915
1481070100.084736,1481070100.085023,1481070100.085595,1481070100.085606,1481070100.085677
1481070100.093379,1481070100.093654,1481070100.094226,1481070100.094236,1481070100.095476
1481070100.102070,1481070100.102354,1481070100.103200,1481070100.103216,1481070100.103252
1481070100.109056,1481070100.109323,1481070100.109939,1481070100.109949,1481070100.109980
1481070100.117611,1481070100.117888,1481070100.118456,1481070100.119038,1481070100.119082
1481070100.124771,1481070100.125054,1481070100.125675,1481070100.125686,1481070100.125718
1481070100.133419,1481070100.133687,1481070100.134247,1481070100.134294,1481070100.134326
1481070100.141947,1481070100.142212,1481070100.142796,1481070100.142807,1481070100.142837
1481070100.149154,1481070100.149420,1481070100.149961,1481070100.149971,1481070100.150037
1481070100.157638,1481070100.157911,1481070100.158465,1481070100.159059,1481070100.159103
1481070100.164934,1481070100.165219,1481070100.165842,1481070100.165854,1481070100.165925
1481070100.173489,1481070100.173766,1481070100.174338,1481070100.174349,1481070100.174413
1481070100.182175,1481070100.182441,1481070100.182986,1481070100.182997,1481070100.183064
1481070100.189245,1481070100.189516,1481070100.190064,1481070100.190075,1481070100.190105
1481070100.197839,1481070100.198103,1481070100.198716,1481070100.199349,1481070100.199394
1481070100.204991,1481070100.205271,1481070100.205930,1481070100.205946,1481070100.205978
1481070100.213551,1481070100.213827,1481070100.214373,1481070100.214384,1481070100.214451
1481070100.222155,1481070100.222422,1481070100.222991,1481070100.223002,1481070100.223069
1481070100.229354,1481070100.229618,1481070100.230228,1481070100.230239,1481070100.230307
1481070100.237801,1481070100.238067,1481070100.238673,1481070100.239247,1481070100.239327
1481070100.245116,1481070100.245404,1481070100.245975,1481070100.245985,1481070100.246052
1481070100.253656,1481070100.253930,1481070100.254496,1481070100.254508,1481070100.254577
1481070100.260869,1481070100.261130,1481070100.262284,1481070100.262297,1481070100.262334
1481070100.269469,1481070100.269742,1481070100.270892,1481070100.270907,1481070100.270944
1481070100.277960,1481070100.278246,1481070100.278815,1481070100.279380,1481070100.279425
1481070100.285188,1481070100.285466,1481070100.286080,1481070100.286090,1481070100.286123
1481070100.293633,1481070100.293910,1481070100.294458,1481070100.294469,1481070100.294500
1481070100.300955,1481070100.301219,1481070100.301967,1481070100.301979,1481070100.303143
1481070100.309439,1481070100.309715,1481070100.310318,1481070100.310329,1481070100.310360
1481070100.317984,1481070100.318263,1481070100.318819,1481070100.319384,1481070100.319429
1481070100.325171,1481070100.325458,1481070100.326072,1481070100.326086,1481070100.326119
1481070100.333814,1481070100.334087,1481070100.334693,1481070100.334703,1481070100.334735
1481070100.340962,1481070100.341223,1481070100.341957,1481070100.341970,1481070100.342004
1481070100.349442,1481070100.349712,1481070100.350275,1481070100.350320,1481070100.350352
1481070100.356791,1481070100.357066,1481070100.357637,1481070100.358218,1481070100.358261
1481070100.365218,1481070100.365504,1481070100.366130,1481070100.366142,1481070100.366218
1481070100.373634,1481070100.373911,1481070100.374472,1481070100.374482,1481070100.374514
1481070100.380807,1481070100.381077,1481070100.381849,1481070100.381861,1481070100.381895
1481070100.389294,1481070100.389558,1481070100.390150,1481070100.390195,1481070100.390233
1481070100.397619,1481070100.397893,1481070100.398465,1481070100.399027,1481070100.399071
1481070100.404863,1481070100.405144,1481070100.405761,1481070100.405772,1481070100.405846
1481070100.413261,1481070100.413540,1481070100.414198,1481070100.414211,1481070100.414247
1481070100.421651,1481070100.421970,1481070100.422518,1481070100.422529,1481070100.422561
1481070100.428830,1481070100.429101,1481070100.429704,1481070100.429715,1481070100.429747
1481070100.437435,1481070100.437705,1481070100.438267,1481070100.438841,1481070100.438884
1481070100.444840,1481070100.445117,1481070100.445709,1481070100.445720,1481070100.445751
1481070100.453320,1481070100.453602,1481070100.454205,1481070100.454218,1481070100.454251
1481070100.461973,1481070100.462247,1481070100.462839,1481070100.462851,1481070100.462882
1481070100.469154,1481070100.469423,1481070100.470029,1481070100.470041,1481070100.470113
1481070100.477692,1481070100.477962,1481070100.478528,1481070100.479110,1481070100.479154
1481070100.484784,1481070100.485066,1481070100.485638,1481070100.485649,1481070100.485716
1481070100.493346,1481070100.493620,1481070100.494229,1481070100.494240,1481070100.494272
1481070100.501958,1481070100.502230,1481070100.502781,1481070100.502792,1481070100.504104
1481070100.509151,1481070100.509428,1481070100.510024,1481070100.510036,1481070100.510110
1481070100.517661,1481070100.517939,1481070100.518510,1481070100.519078,1481070100.519121
1481070100.524849,1481070100.525139,1481070100.525769,1481070100.525781,1481070100.525854
1481070100.533480,1481070100.533749,1481070100.534350,1481070100.534361,1481070100.534392
1481070100.541955,1481070100.542228,1481070100.542798,1481070100.542846,1481070100.542879
1481070100.549118,1481070100.549383,1481070100.549981,1481070100.549992,1481070100.550022
1481070100.557720,1481070100.557992,1481070100.559063,1481070100.559482,1481070100.559527
1481070100.565111,1481070100.565407,1481070100.566180,1481070100.566195,1481070100.566300
1481070100.573950,1481070100.574232,1481070100.575091,1481070100.575103,1481070100.575136
1481070100.582104,1481070100.582384,1481070100.582995,1481070100.583006,1481070100.583038
1481070100.589297,1481070100.589565,1481070100.590133,1481070100.590144,1481070100.590174
1481070100.597835,1481070100.598109,1481070100.598656,1481070100.599283,1481070100.599364
1481070100.605168,1481070100.605449,1481070100.606052,1481070100.606100,1481070100.606140
1481070100.613762,1481070100.614033,1481070100.614642,1481070100.614654,1481070100.614685
1481070100.620864,1481070100.621133,1481070100.621907,1481070100.621919,1481070100.621954
1481070100.629482,1481070100.629746,1481070100.630303,1481070100.630314,1481070100.630382
1481070100.638011,1481070100.638280,1481070100.638902,1481070100.639525,1481070100.639570
1481070100.645148,1481070100.645437,1481070100.646010,1481070100.646021,1481070100.646052
1481070100.653741,1481070100.654015,1481070100.654632,1481070100.654644,1481070100.654675
1481070100.660920,1481070100.661183,1481070100.661937,1481070100.661952,1481070100.662162
1481070100.669504,1481070100.669765,1481070100.670370,1481070100.670381,1481070100.670412
1481070100.678089,1481070100.678361,1481070100.678910,1481070100.679477,1481070100.679521
1481070100.685230,1481070100.685508,1481070100.686124,1481070100.686136,1481070100.686168
1481070100.693759,1481070100.694030,1481070100.694644,1481070100.694654,1481070100.694684
1481070100.700928,1481070100.701190,1481070100.701935,1481070100.701947,1481070100.702089
1481070100.709473,1481070100.709745,1481070100.710304,1481070100.710316,1481070100.711652
1481070100.718071,1481070100.718357,1481070100.718932,1481070100.719513,1481070100.719555
1481070100.725241,1481070100.725523,1481070100.726117,1481070100.726130,1481070100.726160
1481070100.733912,1481070100.734184,1481070100.734809,1481070100.734819,1481070100.734893
1481070100.741065,1481070100.741420,1481070100.742015,1481070100.742026,1481070100.742059
1481070100.749610,1481070100.751698,1481070100.752585,1481070100.752597,1481070100.752633
1481070100.758187,1481070100.758463,1481070100.759012,1481070100.759572,1481070100.759618
1481070100.765365,1481070100.765651,1481070100.766275,1481070100.766286,1481070100.766321
1481070100.773943,1481070100.774423,1481070100.775098,1481070100.775207,1481070100.775276
1481070100.781075,1481070100.781445,1481070100.782075,1481070100.782121,1481070100.782162
1481070100.789668,1481070100.789935,1481070100.790540,1481070100.790553,1481070100.790581
1481070100.798213,1481070100.798485,1481070100.799058,1481070100.799631,1481070100.799676
1481070100.805376,1481070100.805662,1481070100.806259,1481070100.806270,1481070100.806303
1481070100.813917,1481070100.814198,1481070100.814757,1481070100.814768,1481070100.814800
1481070100.821120,1481070100.821478,1481070100.822086,1481070100.822134,1481070100.822172
1481070100.829624,1481070100.829895,1481070100.830447,1481070100.830458,1481070100.830526
1481070100.836895,1481070100.837158,1481070100.837757,1481070100.838308,1481070100.838352
1481070100.845411,1481070100.845694,1481070100.846297,1481070100.846309,1481070100.846341
1481070100.853968,1481070100.854242,1481070100.855265,1481070100.855281,1481070100.855317
1481070100.861178,1481070100.861551,1481070100.862211,1481070100.862225,1481070100.862396
1481070100.869550,1481070100.869817,1481070100.870426,1481070100.870438,1481070100.870469
1481070100.878055,1481070100.878327,1481070100.879111,1481070100.879547,1481070100.879589
1481070100.884859,1481070100.885146,1481070100.885714,1481070100.885724,1481070100.885796
1481070100.893242,1481070100.893517,1481070100.894090,1481070100.894101,1481070100.894171
1481070100.901685,1481070100.901959,1481070100.902525,1481070100.902536,1481070100.902566
1481070100.908871,1481070100.909139,1481070100.909708,1481070100.909719,1481070100.909788
1481070100.917267,1481070100.917540,1481070100.918104,1481070100.918710,1481070100.919848
1481070100.925903,1481070100.926190,1481070100.926812,1481070100.926823,1481070100.926856
1481070100.932896,1481070100.933171,1481070100.933774,1481070100.933785,1481070100.933818
1481070100.941253,1481070100.941686,1481070100.942478,1481070100.942495,1481070100.942596
1481070100.949674,1481070100.949962,1481070100.950523,1481070100.950535,1481070100.950567
1481070100.956934,1481070100.957209,1481070100.957830,1481070100.958403,1481070100.958447
1481070100.965248,1481070100.965535,1481070100.966087,1481070100.966099,1481070100.966170
1481070100.973774,1481070100.974046,1481070100.974649,1481070100.974662,1481070100.974693
1481070100.980911,1481070100.981180,1481070100.981946,1481070100.981958,1481070100.981993
1481070100.989471,1481070100.989736,1481070100.990337,1481070100.990348,1481070100.990421
1481070100.997989,1481070100.998264,1481070100.998833,1481070100.999405,1481070100.999448
1481070101.005198,1481070101.005478,1481070101.006104,1481070101.006115,1481070101.006188
1481070101.013769,1481070101.014041,1481070101.014609,1481070101.014656,1481070101.014689
1481070101.020914,1481070101.021173,1481070101.021930,1481070101.021942,1481070101.021975
1481070101.029541,1481070101.029809,1481070101.030354,1481070101.030365,1481070101.030435
1481070101.038020,1481070101.038297,1481070101.038862,1481070101.039463,1481070101.039510
