start,read,process,send
1488491469163.000000,0.000000,0.000000,0.000000
1488491469178.000000,0.000000,0.000000,0.000000
1488491469179.000000,0.000000,0.000000,0.000000
1488491469179.000000,0.000000,0.000000,0.000000
1488491469203.000000,0.000000,0.000000,0.000000
1488491469205.000000,1.000000,1.000000,0.000000
1488491469208.000000,0.000000,1.000000,0.000000
1488491469226.000000,0.000000,0.000000,0.000000
1488491469227.000000,0.000000,0.000000,0.000000
1488491469227.000000,0.000000,0.000000,0.000000
1488491469250.000000,0.000000,0.000000,0.000000
1488491469252.000000,0.000000,0.000000,0.000000
1488491469252.000000,0.000000,0.000000,0.000000
1488491469274.000000,0.000000,0.000000,0.000000
1488491469275.000000,0.000000,0.000000,0.000000
1488491469275.000000,0.000000,0.000000,0.000000
1488491469298.000000,0.000000,0.000000,0.000000
1488491469300.000000,1.000000,0.000000,0.000000
1488491469301.000000,0.000000,0.000000,0.000000
1488491469322.000000,0.000000,0.000000,0.000000
1488491469323.000000,0.000000,0.000000,0.000000
1488491469323.000000,0.000000,0.000000,0.000000
1488491469346.000000,0.000000,0.000000,0.000000
1488491469346.000000,0.000000,0.000000,0.000000
1488491469347.000000,0.000000,0.000000,0.000000
1488491469370.000000,0.000000,0.000000,0.000000
1488491469370.000000,0.000000,0.000000,0.000000
1488491469371.000000,0.000000,0.000000,0.000000
1488491469426.000000,0.000000,0.000000,0.000000
1488491469426.000000,0.000000,0.000000,0.000000
1488491469426.000000,0.000000,0.000000,0.000000
1488491469426.000000,0.000000,0.000000,0.000000
1488491469426.000000,0.000000,1.000000,0.000000
1488491469427.000000,0.000000,0.000000,0.000000
1488491469427.000000,0.000000,0.000000,0.000000
1488491469451.000000,0.000000,0.000000,0.000000
1488491469451.000000,0.000000,0.000000,0.000000
1488491469451.000000,0.000000,0.000000,0.000000
1488491469482.000000,0.000000,0.000000,0.000000
1488491469482.000000,0.000000,0.000000,0.000000
1488491469482.000000,0.000000,0.000000,0.000000
1488491469483.000000,0.000000,0.000000,0.000000
1488491469507.000000,0.000000,0.000000,0.000000
1488491469507.000000,0.000000,0.000000,0.000000
1488491469507.000000,0.000000,0.000000,0.000000
1488491469538.000000,0.000000,0.000000,0.000000
1488491469538.000000,0.000000,1.000000,0.000000
1488491469539.000000,0.000000,0.000000,0.000000
1488491469539.000000,1.000000,0.000000,0.000000
1488491469563.000000,0.000000,0.000000,0.000000
1488491469563.000000,1.000000,0.000000,0.000000
1488491469564.000000,0.000000,0.000000,0.000000
1488491469596.000000,1.000000,0.000000,0.000000
1488491469598.000000,0.000000,0.000000,0.000000
1488491469598.000000,1.000000,0.000000,0.000000
1488491469599.000000,0.000000,0.000000,0.000000
1488491469619.000000,0.000000,0.000000,0.000000
1488491469619.000000,0.000000,0.000000,0.000000
1488491469619.000000,0.000000,0.000000,0.000000
1488491469666.000000,0.000000,0.000000,0.000000
1488491469666.000000,0.000000,0.000000,0.000000
1488491469666.000000,0.000000,0.000000,0.000000
1488491469666.000000,0.000000,0.000000,0.000000
1488491469667.000000,0.000000,0.000000,0.000000
1488491469667.000000,0.000000,0.000000,0.000000
1488491469691.000000,0.000000,0.000000,0.000000
1488491469691.000000,0.000000,0.000000,0.000000
1488491469691.000000,0.000000,0.000000,0.000000
1488491469729.000000,0.000000,0.000000,0.000000
1488491469731.000000,0.000000,0.000000,0.000000
1488491469732.000000,0.000000,0.000000,0.000000
1488491469734.000000,0.000000,0.000000,0.000000
1488491469746.000000,0.000000,1.000000,0.000000
1488491469747.000000,0.000000,0.000000,0.000000
1488491469747.000000,0.000000,0.000000,0.000000
1488491469777.000000,1.000000,0.000000,0.000000
1488491469778.000000,0.000000,0.000000,0.000000
1488491469778.000000,0.000000,0.000000,1.000000
1488491469779.000000,0.000000,0.000000,0.000000
1488491469802.000000,0.000000,0.000000,0.000000
1488491469803.000000,0.000000,0.000000,0.000000
1488491469803.000000,0.000000,0.000000,0.000000
1488491469826.000000,1.000000,0.000000,0.000000
1488491469827.000000,0.000000,0.000000,0.000000
1488491469827.000000,0.000000,1.000000,0.000000
1488491469850.000000,0.000000,0.000000,0.000000
1488491469850.000000,1.000000,0.000000,0.000000
1488491469851.000000,0.000000,0.000000,0.000000
1488491469875.000000,0.000000,0.000000,0.000000
1488491469875.000000,0.000000,1.000000,0.000000
1488491469876.000000,0.000000,0.000000,0.000000
1488491469898.000000,0.000000,0.000000,0.000000
1488491469898.000000,1.000000,0.000000,0.000000
1488491469899.000000,0.000000,0.000000,0.000000
1488491469922.000000,1.000000,0.000000,0.000000
1488491469923.000000,0.000000,1.000000,0.000000
1488491469924.000000,0.000000,0.000000,0.000000
1488491469946.000000,0.000000,0.000000,1.000000
1488491469947.000000,0.000000,0.000000,0.000000
1488491469947.000000,0.000000,0.000000,0.000000
1488491469970.000000,0.000000,0.000000,0.000000
1488491469971.000000,0.000000,0.000000,0.000000
1488491469975.000000,0.000000,0.000000,0.000000
1488491469994.000000,0.000000,0.000000,0.000000
1488491469994.000000,0.000000,0.000000,0.000000
1488491469995.000000,0.000000,0.000000,0.000000
1488491470018.000000,0.000000,1.000000,0.000000
1488491470020.000000,0.000000,0.000000,0.000000
1488491470020.000000,1.000000,0.000000,0.000000
1488491470042.000000,0.000000,0.000000,0.000000
1488491470043.000000,0.000000,0.000000,0.000000
1488491470043.000000,0.000000,1.000000,0.000000
1488491470082.000000,0.000000,0.000000,0.000000
1488491470082.000000,0.000000,0.000000,0.000000
1488491470082.000000,0.000000,1.000000,0.000000
1488491470083.000000,0.000000,0.000000,0.000000
1488491470083.000000,0.000000,0.000000,0.000000
1488491470154.000000,0.000000,1.000000,0.000000
1488491470156.000000,0.000000,0.000000,0.000000
1488491470157.000000,0.000000,0.000000,0.000000
1488491470157.000000,0.000000,1.000000,0.000000
1488491470158.000000,0.000000,0.000000,0.000000
1488491470159.000000,0.000000,0.000000,0.000000
1488491470159.000000,0.000000,0.000000,0.000000
1488491470159.000000,0.000000,0.000000,0.000000
1488491470159.000000,1.000000,0.000000,0.000000
1488491470179.000000,0.000000,0.000000,0.000000
1488491470179.000000,0.000000,0.000000,0.000000
1488491470179.000000,0.000000,0.000000,0.000000
1488491470210.000000,0.000000,0.000000,0.000000
1488491470210.000000,0.000000,0.000000,0.000000
1488491470210.000000,0.000000,0.000000,0.000000
1488491470211.000000,0.000000,0.000000,0.000000
1488491470235.000000,0.000000,0.000000,0.000000
1488491470235.000000,0.000000,0.000000,0.000000
1488491470235.000000,0.000000,0.000000,0.000000
1488491470266.000000,0.000000,0.000000,0.000000
1488491470266.000000,0.000000,0.000000,0.000000
1488491470266.000000,0.000000,0.000000,0.000000
1488491470267.000000,0.000000,0.000000,0.000000
1488491470291.000000,0.000000,0.000000,0.000000
1488491470292.000000,0.000000,0.000000,0.000000
1488491470292.000000,0.000000,0.000000,1.000000
1488491470338.000000,0.000000,0.000000,0.000000
1488491470340.000000,0.000000,0.000000,0.000000
1488491470340.000000,0.000000,0.000000,0.000000
1488491470340.000000,0.000000,0.000000,0.000000
1488491470341.000000,0.000000,0.000000,0.000000
1488491470341.000000,0.000000,0.000000,0.000000
1488491470363.000000,0.000000,0.000000,0.000000
1488491470363.000000,0.000000,1.000000,0.000000
1488491470364.000000,0.000000,0.000000,0.000000
1488491470425.000000,1.000000,0.000000,0.000000
1488491470426.000000,0.000000,0.000000,0.000000
1488491470426.000000,0.000000,0.000000,0.000000
1488491470426.000000,0.000000,0.000000,0.000000
1488491470426.000000,0.000000,0.000000,0.000000
1488491470426.000000,0.000000,0.000000,1.000000
1488491470427.000000,0.000000,0.000000,0.000000
1488491470427.000000,0.000000,0.000000,0.000000
1488491470450.000000,0.000000,0.000000,0.000000
1488491470451.000000,0.000000,0.000000,0.000000
1488491470451.000000,0.000000,0.000000,0.000000
1488491470497.000000,0.000000,0.000000,0.000000
1488491470498.000000,0.000000,0.000000,0.000000
1488491470498.000000,0.000000,0.000000,0.000000
1488491470498.000000,0.000000,0.000000,0.000000
1488491470498.000000,0.000000,0.000000,0.000000
1488491470498.000000,0.000000,0.000000,0.000000
1488491470524.000000,0.000000,0.000000,0.000000
1488491470529.000000,0.000000,0.000000,0.000000
1488491470532.000000,0.000000,0.000000,0.000000
1488491470546.000000,0.000000,0.000000,0.000000
1488491470547.000000,0.000000,0.000000,0.000000
1488491470547.000000,0.000000,0.000000,0.000000
1488491470570.000000,1.000000,0.000000,0.000000
1488491470571.000000,0.000000,0.000000,0.000000
1488491470572.000000,0.000000,0.000000,0.000000
1488491470594.000000,0.000000,0.000000,0.000000
1488491470595.000000,0.000000,0.000000,0.000000
1488491470595.000000,0.000000,0.000000,0.000000
1488491470618.000000,0.000000,0.000000,0.000000
1488491470619.000000,0.000000,0.000000,0.000000
1488491470619.000000,0.000000,0.000000,0.000000
1488491470642.000000,0.000000,0.000000,0.000000
1488491470643.000000,0.000000,0.000000,0.000000
1488491470644.000000,0.000000,0.000000,0.000000
1488491470666.000000,0.000000,0.000000,0.000000
1488491470666.000000,0.000000,0.000000,0.000000
1488491470667.000000,0.000000,0.000000,0.000000
1488491470690.000000,0.000000,0.000000,0.000000
1488491470690.000000,0.000000,1.000000,0.000000
1488491470691.000000,0.000000,0.000000,0.000000
1488491470714.000000,0.000000,0.000000,0.000000
1488491470715.000000,0.000000,0.000000,0.000000
1488491470715.000000,0.000000,0.000000,0.000000
1488491470738.000000,0.000000,0.000000,0.000000
1488491470740.000000,0.000000,0.000000,0.000000
1488491470745.000000,0.000000,0.000000,0.000000
1488491470762.000000,0.000000,0.000000,0.000000
1488491470762.000000,0.000000,0.000000,0.000000
1488491470763.000000,0.000000,0.000000,0.000000
1488491470786.000000,0.000000,0.000000,0.000000
1488491470786.000000,1.000000,0.000000,0.000000
1488491470787.000000,0.000000,0.000000,0.000000
1488491470810.000000,0.000000,0.000000,0.000000
1488491470810.000000,0.000000,1.000000,0.000000
1488491470811.000000,0.000000,0.000000,0.000000
1488491470850.000000,0.000000,0.000000,0.000000
1488491470850.000000,0.000000,0.000000,0.000000
1488491470850.000000,0.000000,0.000000,0.000000
1488491470851.000000,0.000000,0.000000,0.000000
1488491470851.000000,0.000000,0.000000,0.000000
1488491470876.000000,0.000000,0.000000,0.000000
1488491470876.000000,0.000000,0.000000,0.000000
1488491470876.000000,0.000000,0.000000,0.000000
1488491470907.000000,0.000000,0.000000,0.000000
1488491470908.000000,0.000000,0.000000,0.000000
1488491470909.000000,0.000000,0.000000,0.000000
1488491470909.000000,1.000000,0.000000,0.000000
1488491470932.000000,0.000000,0.000000,0.000000
1488491470932.000000,0.000000,0.000000,0.000000
1488491470933.000000,0.000000,0.000000,0.000000
1488491470995.000000,0.000000,0.000000,0.000000
1488491470995.000000,0.000000,0.000000,0.000000
1488491470995.000000,0.000000,0.000000,0.000000
1488491470996.000000,0.000000,0.000000,0.000000
1488491470996.000000,0.000000,0.000000,0.000000
1488491470996.000000,0.000000,0.000000,0.000000
1488491470996.000000,0.000000,0.000000,0.000000
1488491470996.000000,0.000000,0.000000,0.000000
1488491471020.000000,0.000000,0.000000,0.000000
1488491471020.000000,0.000000,0.000000,0.000000
1488491471022.000000,0.000000,6.000000,0.000000
1488491471051.000000,0.000000,0.000000,0.000000
1488491471051.000000,0.000000,0.000000,0.000000
1488491471051.000000,0.000000,0.000000,0.000000
1488491471051.000000,0.000000,0.000000,0.000000
1488491471076.000000,0.000000,0.000000,0.000000
1488491471077.000000,0.000000,0.000000,0.000000
1488491471077.000000,1.000000,0.000000,0.000000
1488491471107.000000,0.000000,0.000000,0.000000
1488491471107.000000,0.000000,0.000000,1.000000
1488491471108.000000,0.000000,0.000000,0.000000
1488491471108.000000,0.000000,0.000000,0.000000
1488491471132.000000,0.000000,0.000000,0.000000
1488491471132.000000,0.000000,0.000000,0.000000
1488491471132.000000,0.000000,0.000000,0.000000
1488491471147.000000,0.000000,1.000000,0.000000
1488491471148.000000,0.000000,0.000000,0.000000
1488491471178.000000,1.000000,0.000000,0.000000
1488491471182.000000,0.000000,0.000000,0.000000
1488491471182.000000,0.000000,0.000000,0.000000
1488491471183.000000,0.000000,0.000000,0.000000
1488491471203.000000,0.000000,0.000000,0.000000
1488491471204.000000,0.000000,0.000000,0.000000
1488491471204.000000,0.000000,0.000000,0.000000
1488491471219.000000,0.000000,0.000000,1.000000
1488491471220.000000,0.000000,0.000000,0.000000
1488491471259.000000,0.000000,0.000000,0.000000
1488491471260.000000,0.000000,1.000000,0.000000
1488491471261.000000,0.000000,0.000000,0.000000
1488491471261.000000,0.000000,0.000000,0.000000
1488491471261.000000,0.000000,0.000000,0.000000
1488491471299.000000,0.000000,0.000000,0.000000
1488491471300.000000,0.000000,0.000000,0.000000
1488491471300.000000,0.000000,0.000000,0.000000
1488491471300.000000,0.000000,0.000000,0.000000
1488491471300.000000,1.000000,0.000000,0.000000
1488491471324.000000,0.000000,0.000000,0.000000
1488491471325.000000,1.000000,0.000000,0.000000
1488491471326.000000,0.000000,0.000000,0.000000
1488491471347.000000,0.000000,0.000000,0.000000
1488491471347.000000,1.000000,0.000000,0.000000
1488491471348.000000,0.000000,0.000000,0.000000
1488491471371.000000,0.000000,0.000000,0.000000
1488491471371.000000,0.000000,0.000000,0.000000
1488491471372.000000,0.000000,0.000000,0.000000
1488491471395.000000,0.000000,0.000000,0.000000
1488491471395.000000,0.000000,1.000000,0.000000
1488491471396.000000,0.000000,0.000000,0.000000
1488491471419.000000,0.000000,0.000000,0.000000
1488491471419.000000,1.000000,0.000000,0.000000
1488491471420.000000,0.000000,0.000000,0.000000
1488491471443.000000,0.000000,0.000000,0.000000
1488491471443.000000,0.000000,1.000000,0.000000
1488491471444.000000,0.000000,0.000000,0.000000
1488491471467.000000,0.000000,0.000000,0.000000
1488491471467.000000,0.000000,0.000000,0.000000
1488491471467.000000,0.000000,0.000000,0.000000
1488491471491.000000,0.000000,0.000000,0.000000
1488491471491.000000,0.000000,0.000000,0.000000
1488491471491.000000,0.000000,1.000000,0.000000
1488491471515.000000,0.000000,0.000000,0.000000
1488491471515.000000,0.000000,0.000000,0.000000
1488491471516.000000,0.000000,1.000000,0.000000
1488491471555.000000,0.000000,0.000000,0.000000
1488491471557.000000,0.000000,0.000000,0.000000
1488491471559.000000,0.000000,0.000000,0.000000
1488491471560.000000,0.000000,0.000000,0.000000
1488491471560.000000,1.000000,0.000000,0.000000
1488491471580.000000,0.000000,0.000000,0.000000
1488491471580.000000,0.000000,0.000000,0.000000
1488491471580.000000,0.000000,0.000000,0.000000
1488491471611.000000,0.000000,0.000000,0.000000
1488491471611.000000,0.000000,0.000000,0.000000
1488491471611.000000,0.000000,0.000000,0.000000
1488491471611.000000,1.000000,0.000000,0.000000
1488491471636.000000,0.000000,0.000000,0.000000
1488491471636.000000,0.000000,0.000000,0.000000
1488491471637.000000,0.000000,0.000000,0.000000
1488491471667.000000,0.000000,0.000000,0.000000
1488491471667.000000,0.000000,0.000000,0.000000
1488491471668.000000,0.000000,0.000000,0.000000
1488491471668.000000,0.000000,0.000000,0.000000
1488491471692.000000,0.000000,0.000000,0.000000
1488491471698.000000,0.000000,0.000000,0.000000
1488491471698.000000,0.000000,0.000000,0.000000
1488491471739.000000,0.000000,0.000000,0.000000
1488491471746.000000,0.000000,0.000000,0.000000
1488491471746.000000,0.000000,0.000000,0.000000
1488491471747.000000,0.000000,0.000000,0.000000
1488491471747.000000,0.000000,0.000000,0.000000
1488491471747.000000,0.000000,0.000000,0.000000
1488491471764.000000,0.000000,0.000000,0.000000
1488491471769.000000,0.000000,0.000000,0.000000
1488491471770.000000,0.000000,0.000000,0.000000
1488491471794.000000,1.000000,0.000000,0.000000
1488491471795.000000,0.000000,0.000000,0.000000
1488491471796.000000,0.000000,0.000000,0.000000
1488491471796.000000,0.000000,0.000000,0.000000
1488491471819.000000,1.000000,0.000000,0.000000
1488491471820.000000,0.000000,0.000000,0.000000
1488491471820.000000,0.000000,0.000000,0.000000
1488491471866.000000,0.000000,1.000000,0.000000
1488491471867.000000,0.000000,0.000000,0.000000
1488491471867.000000,0.000000,0.000000,0.000000
1488491471867.000000,0.000000,1.000000,0.000000
1488491471869.000000,0.000000,0.000000,0.000000
1488491471869.000000,0.000000,0.000000,0.000000
1488491471891.000000,0.000000,0.000000,0.000000
1488491471892.000000,0.000000,0.000000,0.000000
1488491471892.000000,0.000000,0.000000,1.000000
1488491471922.000000,1.000000,0.000000,0.000000
1488491471924.000000,0.000000,0.000000,0.000000
1488491471924.000000,0.000000,1.000000,0.000000
1488491471925.000000,0.000000,0.000000,0.000000
1488491471948.000000,0.000000,0.000000,1.000000
1488491471949.000000,0.000000,1.000000,0.000000
1488491471950.000000,0.000000,0.000000,0.000000
1488491471987.000000,1.000000,0.000000,0.000000
1488491471995.000000,0.000000,0.000000,0.000000
1488491471996.000000,0.000000,0.000000,0.000000
1488491471996.000000,0.000000,0.000000,0.000000
1488491471997.000000,0.000000,0.000000,0.000000
1488491472011.000000,0.000000,0.000000,0.000000
1488491472012.000000,0.000000,0.000000,0.000000
1488491472012.000000,1.000000,0.000000,0.000000
1488491472035.000000,0.000000,0.000000,0.000000
1488491472036.000000,0.000000,0.000000,0.000000
1488491472036.000000,0.000000,0.000000,0.000000
1488491472059.000000,0.000000,0.000000,0.000000
1488491472060.000000,0.000000,0.000000,0.000000
1488491472060.000000,0.000000,0.000000,0.000000
1488491472083.000000,0.000000,0.000000,0.000000
1488491472083.000000,0.000000,0.000000,0.000000
1488491472084.000000,0.000000,0.000000,0.000000
1488491472107.000000,0.000000,0.000000,0.000000
1488491472109.000000,1.000000,0.000000,0.000000
1488491472110.000000,1.000000,0.000000,0.000000
1488491472131.000000,0.000000,0.000000,0.000000
1488491472131.000000,0.000000,0.000000,0.000000
1488491472132.000000,0.000000,0.000000,0.000000
1488491472155.000000,0.000000,0.000000,0.000000
1488491472156.000000,0.000000,0.000000,0.000000
1488491472156.000000,0.000000,0.000000,0.000000
1488491472179.000000,0.000000,0.000000,0.000000
1488491472180.000000,0.000000,0.000000,0.000000
1488491472180.000000,0.000000,0.000000,0.000000
1488491472203.000000,0.000000,0.000000,0.000000
1488491472203.000000,0.000000,0.000000,0.000000
1488491472203.000000,0.000000,1.000000,0.000000
1488491472227.000000,0.000000,0.000000,0.000000
1488491472228.000000,0.000000,0.000000,0.000000
1488491472228.000000,0.000000,0.000000,0.000000
1488491472251.000000,0.000000,0.000000,0.000000
1488491472251.000000,0.000000,0.000000,0.000000
1488491472252.000000,0.000000,0.000000,0.000000
1488491472307.000000,1.000000,0.000000,0.000000
1488491472309.000000,0.000000,0.000000,0.000000
1488491472309.000000,0.000000,0.000000,0.000000
1488491472310.000000,0.000000,0.000000,0.000000
1488491472311.000000,0.000000,0.000000,0.000000
1488491472313.000000,0.000000,0.000000,0.000000
1488491472313.000000,0.000000,0.000000,0.000000
1488491472332.000000,0.000000,0.000000,0.000000
1488491472332.000000,0.000000,0.000000,0.000000
1488491472332.000000,0.000000,0.000000,0.000000
1488491472363.000000,0.000000,0.000000,0.000000
1488491472363.000000,0.000000,0.000000,0.000000
1488491472363.000000,0.000000,0.000000,0.000000
1488491472363.000000,0.000000,0.000000,0.000000
1488491472388.000000,0.000000,0.000000,0.000000
1488491472393.000000,0.000000,0.000000,0.000000
1488491472393.000000,0.000000,1.000000,0.000000
1488491472419.000000,0.000000,0.000000,0.000000
1488491472419.000000,0.000000,0.000000,0.000000
1488491472419.000000,0.000000,0.000000,0.000000
1488491472419.000000,1.000000,0.000000,0.000000
1488491472444.000000,0.000000,0.000000,0.000000
1488491472444.000000,0.000000,0.000000,0.000000
1488491472444.000000,0.000000,0.000000,0.000000
1488491472460.000000,0.000000,0.000000,0.000000
1488491472460.000000,0.000000,0.000000,0.000000
1488491472491.000000,0.000000,0.000000,0.000000
1488491472491.000000,0.000000,0.000000,0.000000
1488491472492.000000,0.000000,0.000000,0.000000
1488491472492.000000,0.000000,0.000000,0.000000
1488491472515.000000,1.000000,0.000000,0.000000
1488491472516.000000,0.000000,0.000000,0.000000
1488491472516.000000,0.000000,0.000000,0.000000
1488491472546.000000,1.000000,0.000000,0.000000
1488491472548.000000,0.000000,0.000000,0.000000
1488491472549.000000,0.000000,0.000000,0.000000
1488491472549.000000,1.000000,0.000000,0.000000
1488491472571.000000,1.000000,0.000000,0.000000
1488491472573.000000,0.000000,0.000000,0.000000
1488491472579.000000,2.000000,1.000000,0.000000
1488491472603.000000,0.000000,1.000000,0.000000
1488491472604.000000,1.000000,0.000000,0.000000
1488491472605.000000,0.000000,0.000000,0.000000
1488491472605.000000,1.000000,0.000000,0.000000
1488491472634.000000,0.000000,0.000000,1.000000
1488491472635.000000,0.000000,0.000000,0.000000
1488491472636.000000,0.000000,0.000000,0.000000
1488491472636.000000,0.000000,0.000000,0.000000
1488491472659.000000,0.000000,0.000000,0.000000
1488491472660.000000,0.000000,0.000000,0.000000
1488491472660.000000,0.000000,0.000000,0.000000
1488491472699.000000,0.000000,0.000000,0.000000
1488491472700.000000,0.000000,0.000000,0.000000
1488491472700.000000,0.000000,1.000000,0.000000
1488491472701.000000,0.000000,0.000000,0.000000
1488491472701.000000,0.000000,0.000000,0.000000
1488491472739.000000,0.000000,0.000000,0.000000
1488491472739.000000,1.000000,0.000000,0.000000
1488491472740.000000,0.000000,0.000000,0.000000
1488491472740.000000,0.000000,0.000000,0.000000
1488491472740.000000,0.000000,0.000000,0.000000
1488491472763.000000,0.000000,0.000000,0.000000
1488491472764.000000,0.000000,0.000000,0.000000
1488491472764.000000,0.000000,0.000000,0.000000
1488491472792.000000,0.000000,0.000000,0.000000
1488491472793.000000,0.000000,0.000000,0.000000
1488491472793.000000,1.000000,0.000000,0.000000
1488491472811.000000,0.000000,0.000000,0.000000
1488491472816.000000,0.000000,0.000000,0.000000
1488491472816.000000,0.000000,0.000000,1.000000
1488491472845.000000,1.000000,0.000000,0.000000
1488491472858.000000,1.000000,0.000000,0.000000
1488491472861.000000,0.000000,0.000000,0.000000
1488491472862.000000,0.000000,0.000000,0.000000
1488491472863.000000,0.000000,0.000000,0.000000
1488491472863.000000,0.000000,0.000000,0.000000
1488491472883.000000,0.000000,0.000000,0.000000
1488491472884.000000,0.000000,0.000000,0.000000
1488491472884.000000,0.000000,0.000000,0.000000
1488491472907.000000,0.000000,0.000000,0.000000
1488491472908.000000,0.000000,0.000000,0.000000
1488491472908.000000,0.000000,0.000000,0.000000
1488491472931.000000,0.000000,0.000000,0.000000
1488491472931.000000,0.000000,0.000000,0.000000
1488491472932.000000,0.000000,0.000000,0.000000
1488491472955.000000,0.000000,0.000000,0.000000
1488491472958.000000,1.000000,0.000000,0.000000
1488491472959.000000,0.000000,1.000000,0.000000
1488491472979.000000,0.000000,0.000000,0.000000
1488491472979.000000,0.000000,0.000000,0.000000
1488491472979.000000,0.000000,0.000000,0.000000
1488491473003.000000,0.000000,0.000000,0.000000
1488491473003.000000,0.000000,0.000000,0.000000
1488491473004.000000,0.000000,0.000000,0.000000
1488491473059.000000,0.000000,1.000000,0.000000
1488491473060.000000,0.000000,0.000000,0.000000
1488491473061.000000,0.000000,0.000000,0.000000
1488491473061.000000,0.000000,0.000000,0.000000
1488491473062.000000,0.000000,0.000000,0.000000
1488491473062.000000,0.000000,0.000000,0.000000
1488491473062.000000,1.000000,0.000000,0.000000
1488491473084.000000,0.000000,0.000000,0.000000
1488491473084.000000,0.000000,0.000000,0.000000
1488491473084.000000,0.000000,0.000000,0.000000
1488491473115.000000,0.000000,0.000000,0.000000
1488491473115.000000,0.000000,0.000000,0.000000
1488491473116.000000,0.000000,0.000000,0.000000
1488491473116.000000,0.000000,0.000000,0.000000
1488491473140.000000,4.000000,0.000000,0.000000
1488491473145.000000,0.000000,0.000000,0.000000
1488491473146.000000,0.000000,0.000000,0.000000
1488491473171.000000,0.000000,0.000000,0.000000
1488491473172.000000,0.000000,0.000000,0.000000
1488491473173.000000,0.000000,0.000000,0.000000
1488491473174.000000,0.000000,0.000000,0.000000
1488491473196.000000,0.000000,0.000000,0.000000
1488491473196.000000,0.000000,0.000000,0.000000
1488491473196.000000,0.000000,0.000000,0.000000
1488491473227.000000,0.000000,0.000000,0.000000
1488491473227.000000,0.000000,0.000000,1.000000
1488491473228.000000,0.000000,0.000000,0.000000
1488491473228.000000,0.000000,0.000000,0.000000
1488491473251.000000,1.000000,0.000000,0.000000
1488491473252.000000,0.000000,0.000000,0.000000
1488491473252.000000,0.000000,0.000000,0.000000
1488491473298.000000,0.000000,1.000000,0.000000
1488491473299.000000,0.000000,0.000000,0.000000
1488491473299.000000,0.000000,0.000000,0.000000
1488491473299.000000,0.000000,0.000000,0.000000
1488491473299.000000,1.000000,0.000000,0.000000
1488491473300.000000,0.000000,0.000000,0.000000
1488491473324.000000,0.000000,0.000000,0.000000
1488491473325.000000,0.000000,0.000000,0.000000
1488491473325.000000,0.000000,1.000000,0.000000
1488491473386.000000,0.000000,1.000000,0.000000
1488491473388.000000,0.000000,0.000000,0.000000
1488491473388.000000,0.000000,0.000000,0.000000
1488491473388.000000,0.000000,1.000000,0.000000
1488491473389.000000,0.000000,0.000000,0.000000
1488491473390.000000,0.000000,0.000000,0.000000
1488491473391.000000,0.000000,0.000000,0.000000
1488491473391.000000,0.000000,0.000000,0.000000
1488491473411.000000,0.000000,0.000000,0.000000
1488491473412.000000,0.000000,0.000000,0.000000
1488491473412.000000,0.000000,0.000000,0.000000
1488491473442.000000,0.000000,0.000000,0.000000
1488491473443.000000,0.000000,0.000000,0.000000
1488491473443.000000,0.000000,0.000000,0.000000
1488491473443.000000,0.000000,0.000000,0.000000
1488491473467.000000,0.000000,0.000000,0.000000
1488491473468.000000,0.000000,0.000000,0.000000
1488491473477.000000,0.000000,1.000000,0.000000
1488491473507.000000,0.000000,0.000000,0.000000
1488491473508.000000,0.000000,0.000000,0.000000
1488491473508.000000,0.000000,0.000000,0.000000
1488491473508.000000,0.000000,0.000000,0.000000
1488491473508.000000,0.000000,0.000000,0.000000
1488491473531.000000,0.000000,0.000000,0.000000
1488491473531.000000,0.000000,0.000000,0.000000
1488491473531.000000,0.000000,0.000000,1.000000
1488491473555.000000,1.000000,0.000000,0.000000
1488491473562.000000,0.000000,0.000000,0.000000
1488491473562.000000,0.000000,0.000000,0.000000
1488491473579.000000,0.000000,0.000000,0.000000
1488491473585.000000,0.000000,0.000000,0.000000
1488491473585.000000,0.000000,0.000000,0.000000
1488491473603.000000,0.000000,0.000000,0.000000
1488491473615.000000,0.000000,0.000000,0.000000
1488491473615.000000,0.000000,0.000000,0.000000
1488491473629.000000,0.000000,1.000000,0.000000
1488491473631.000000,0.000000,0.000000,0.000000
1488491473632.000000,0.000000,0.000000,0.000000
1488491473651.000000,0.000000,0.000000,0.000000
1488491473651.000000,0.000000,0.000000,0.000000
1488491473651.000000,0.000000,1.000000,0.000000
1488491473675.000000,0.000000,0.000000,0.000000
1488491473676.000000,0.000000,0.000000,0.000000
1488491473677.000000,0.000000,0.000000,0.000000
1488491473699.000000,0.000000,0.000000,0.000000
1488491473699.000000,0.000000,0.000000,0.000000
1488491473699.000000,0.000000,1.000000,0.000000
1488491473723.000000,0.000000,0.000000,0.000000
1488491473728.000000,0.000000,0.000000,0.000000
1488491473729.000000,0.000000,0.000000,0.000000
1488491473747.000000,0.000000,0.000000,0.000000
1488491473748.000000,0.000000,0.000000,0.000000
1488491473748.000000,0.000000,0.000000,0.000000
1488491473771.000000,0.000000,0.000000,0.000000
1488491473771.000000,0.000000,0.000000,0.000000
1488491473772.000000,0.000000,0.000000,0.000000
1488491473811.000000,0.000000,0.000000,0.000000
1488491473811.000000,0.000000,0.000000,0.000000
1488491473811.000000,0.000000,0.000000,0.000000
1488491473811.000000,0.000000,1.000000,0.000000
1488491473812.000000,0.000000,0.000000,0.000000
